,REF_AREA,TIME_PERIOD,AGE_x,SMR,RANK,AGE_y,NMR
4193,SWZ,2000,Y10T19,17.71,4,_T,-6.47
4194,SWZ,2010,Y10T14,0.04,31,_T,-9.472
4195,SWZ,2010,Y15T19,16.92,6,_T,-9.472
4196,SWZ,2010,Y10T14,0.14,24,_T,-9.472
4197,SWZ,2010,Y15T19,34.01,4,_T,-9.472
4198,SWZ,2010,Y10T14,0.09,27,_T,-9.472
4199,SWZ,2010,Y15T19,25.12,4,_T,-9.472
4200,SWZ,2010,Y10T19,12.3,5,_T,-9.472
4201,SWZ,2010,Y10T19,8.42,6,_T,-9.472
4202,SWZ,2010,Y10T19,16.35,5,_T,-9.472
4203,SWZ,2019,Y10T14,0.16,26,_T,-8.341
4204,SWZ,2019,Y15T19,4.73,7,_T,-8.341
4205,SWZ,2019,Y10T14,0.72,21,_T,-8.341
4206,SWZ,2019,Y15T19,24.5,4,_T,-8.341
4207,SWZ,2019,Y10T14,0.44,23,_T,-8.341
4208,SWZ,2019,Y15T19,14.76,4,_T,-8.341
4209,SWZ,2019,Y10T19,7.11,4,_T,-8.341
4210,SWZ,2019,Y10T19,2.28,8,_T,-8.341
4211,SWZ,2019,Y10T19,11.86,4,_T,-8.341
4212,SYC,2000,Y10T14,0.26,20,_T,4.707
4213,SYC,2000,Y15T19,1.8,6,_T,4.707
4214,SYC,2000,Y10T14,0.24,18,_T,4.707
4215,SYC,2000,Y15T19,7.78,3,_T,4.707
4216,SYC,2000,Y10T14,0.25,18,_T,4.707
4217,SYC,2000,Y15T19,4.84,4,_T,4.707
4218,SYC,2000,Y10T19,2.55,4,_T,4.707
4219,SYC,2000,Y10T19,1.04,12,_T,4.707
4220,SYC,2000,Y10T19,4.0,4,_T,4.707
4221,SYC,2010,Y10T14,0.11,22,_T,4.079
4222,SYC,2010,Y15T19,1.39,8,_T,4.079
4223,SYC,2010,Y10T14,0.44,16,_T,4.079
4224,SYC,2010,Y15T19,6.46,3,_T,4.079
4225,SYC,2010,Y10T14,0.28,17,_T,4.079
4226,SYC,2010,Y15T19,4.06,3,_T,4.079
4227,SYC,2010,Y10T19,2.28,5,_T,4.079
4228,SYC,2010,Y10T19,0.78,10,_T,4.079
4229,SYC,2010,Y10T19,3.66,4,_T,4.079
4230,SYC,2019,Y10T14,0.1,22,_T,2.927
4231,SYC,2019,Y15T19,1.48,9,_T,2.927
4232,SYC,2019,Y10T14,0.44,15,_T,2.927
4233,SYC,2019,Y15T19,6.64,3,_T,2.927
4234,SYC,2019,Y10T14,0.27,17,_T,2.927
4235,SYC,2019,Y15T19,4.11,3,_T,2.927
4236,SYC,2019,Y10T19,2.07,5,_T,2.927
4237,SYC,2019,Y10T19,0.75,10,_T,2.927
4238,SYC,2019,Y10T19,3.33,4,_T,2.927
4239,SYR,2000,Y10T14,0.11,34,_T,-1.131
4240,SYR,2000,Y15T19,0.96,16,_T,-1.131
4241,SYR,2000,Y10T14,0.23,24,_T,-1.131
4242,SYR,2000,Y15T19,2.34,8,_T,-1.131
4243,SYR,2000,Y10T14,0.17,26,_T,-1.131
4244,SYR,2000,Y15T19,1.67,9,_T,-1.131
4245,SYR,2000,Y10T19,0.89,16,_T,-1.131
4246,SYR,2000,Y10T19,0.52,20,_T,-1.131
4247,SYR,2000,Y10T19,1.24,13,_T,-1.131
4248,SYR,2010,Y10T14,0.09,34,_T,-2.43
4249,SYR,2010,Y15T19,0.66,15,_T,-2.43
4250,SYR,2010,Y10T14,0.18,21,_T,-2.43
4251,SYR,2010,Y15T19,2.25,7,_T,-2.43
4252,SYR,2010,Y10T14,0.14,26,_T,-2.43
4253,SYR,2010,Y15T19,1.47,7,_T,-2.43
4254,SYR,2010,Y10T19,0.77,14,_T,-2.43
4255,SYR,2010,Y10T19,0.36,22,_T,-2.43
4256,SYR,2010,Y10T19,1.16,9,_T,-2.43
4257,SYR,2019,Y10T14,0.34,32,_T,25.21
4258,SYR,2019,Y15T19,0.69,15,_T,25.21
4259,SYR,2019,Y10T14,0.89,22,_T,25.21
4260,SYR,2019,Y15T19,2.84,7,_T,25.21
4261,SYR,2019,Y10T14,0.62,24,_T,25.21
4262,SYR,2019,Y15T19,1.78,8,_T,25.21
4263,SYR,2019,Y10T19,1.17,17,_T,25.21
4264,SYR,2019,Y10T19,0.5,27,_T,25.21
4265,SYR,2019,Y10T19,1.81,15,_T,25.21
4266,TCD,2000,Y10T14,2.28,21,_T,-0.465
4267,TCD,2000,Y15T19,1.71,14,_T,-0.465
4268,TCD,2000,Y10T14,6.45,14,_T,-0.465
4269,TCD,2000,Y15T19,7.02,9,_T,-0.465
4270,TCD,2000,Y10T14,4.37,17,_T,-0.465
4271,TCD,2000,Y15T19,4.38,10,_T,-0.465
4272,TCD,2000,Y10T19,4.38,14,_T,-0.465
4273,TCD,2000,Y10T19,2.02,21,_T,-0.465
4274,TCD,2000,Y10T19,6.7,9,_T,-0.465
4275,TCD,2010,Y10T14,2.48,18,_T,0.876
4276,TCD,2010,Y15T19,1.73,13,_T,0.876
4277,TCD,2010,Y10T14,6.78,9,_T,0.876
4278,TCD,2010,Y15T19,6.58,9,_T,0.876
4279,TCD,2010,Y10T14,4.64,14,_T,0.876
4280,TCD,2010,Y15T19,4.16,10,_T,0.876
4281,TCD,2010,Y10T19,4.43,11,_T,0.876
4282,TCD,2010,Y10T19,2.14,19,_T,0.876
4283,TCD,2010,Y10T19,6.69,9,_T,0.876
4284,TCD,2019,Y10T14,2.39,16,_T,-0.587
4285,TCD,2019,Y15T19,1.55,13,_T,-0.587
4286,TCD,2019,Y10T14,6.2,8,_T,-0.587
4287,TCD,2019,Y15T19,4.77,9,_T,-0.587
4288,TCD,2019,Y10T14,4.3,12,_T,-0.587
4289,TCD,2019,Y15T19,3.16,10,_T,-0.587
4290,TCD,2019,Y10T19,3.78,11,_T,-0.587
4291,TCD,2019,Y10T19,2.01,17,_T,-0.587
4292,TCD,2019,Y10T19,5.55,9,_T,-0.587
4293,TGO,2000,Y10T14,1.28,18,_T,0.941
4294,TGO,2000,Y15T19,2.63,11,_T,0.941
4295,TGO,2000,Y10T14,4.35,9,_T,0.941
4296,TGO,2000,Y15T19,6.67,9,_T,0.941
4297,TGO,2000,Y10T14,2.81,13,_T,0.941
4298,TGO,2000,Y15T19,4.64,10,_T,0.941
4299,TGO,2000,Y10T19,3.68,10,_T,0.941
4300,TGO,2000,Y10T19,1.92,14,_T,0.941
4301,TGO,2000,Y10T19,5.44,9,_T,0.941
4302,TGO,2010,Y10T14,0.91,17,_T,-0.3
4303,TGO,2010,Y15T19,2.39,12,_T,-0.3
4304,TGO,2010,Y10T14,3.28,9,_T,-0.3
4305,TGO,2010,Y15T19,7.26,9,_T,-0.3
4306,TGO,2010,Y10T14,2.09,11,_T,-0.3
4307,TGO,2010,Y15T19,4.83,11,_T,-0.3
4308,TGO,2010,Y10T19,3.36,10,_T,-0.3
4309,TGO,2010,Y10T19,1.59,15,_T,-0.3
4310,TGO,2010,Y10T19,5.12,9,_T,-0.3
4311,TGO,2019,Y10T14,0.94,16,_T,-0.242
4312,TGO,2019,Y15T19,2.24,11,_T,-0.242
4313,TGO,2019,Y10T14,3.36,10,_T,-0.242
4314,TGO,2019,Y15T19,6.48,8,_T,-0.242
4315,TGO,2019,Y10T14,2.16,11,_T,-0.242
4316,TGO,2019,Y15T19,4.37,10,_T,-0.242
4317,TGO,2019,Y10T19,3.18,9,_T,-0.242
4318,TGO,2019,Y10T19,1.54,14,_T,-0.242
4319,TGO,2019,Y10T19,4.8,9,_T,-0.242
4320,THA,2000,Y10T14,1.07,7,_T,1.89
4321,THA,2000,Y15T19,5.0,3,_T,1.89
4322,THA,2000,Y10T14,2.28,6,_T,1.89
4323,THA,2000,Y15T19,17.0,3,_T,1.89
4324,THA,2000,Y10T14,1.69,6,_T,1.89
4325,THA,2000,Y15T19,11.11,2,_T,1.89
4326,THA,2000,Y10T19,6.46,3,_T,1.89
4327,THA,2000,Y10T19,3.06,5,_T,1.89
4328,THA,2000,Y10T19,9.75,4,_T,1.89
4329,THA,2010,Y10T14,0.54,10,_T,0.774
4330,THA,2010,Y15T19,2.16,4,_T,0.774
4331,THA,2010,Y10T14,0.56,12,_T,0.774
4332,THA,2010,Y15T19,7.8,3,_T,0.774
4333,THA,2010,Y10T14,0.55,11,_T,0.774
4334,THA,2010,Y15T19,5.02,3,_T,0.774
4335,THA,2010,Y10T19,2.84,6,_T,0.774
4336,THA,2010,Y10T19,1.37,6,_T,0.774
4337,THA,2010,Y10T19,4.25,5,_T,0.774
4338,THA,2019,Y10T14,0.54,13,_T,0.053
4339,THA,2019,Y15T19,1.12,6,_T,0.053
4340,THA,2019,Y10T14,0.77,12,_T,0.053
4341,THA,2019,Y15T19,7.52,3,_T,0.053
4342,THA,2019,Y10T14,0.66,12,_T,0.053
4343,THA,2019,Y15T19,4.4,4,_T,0.053
4344,THA,2019,Y10T19,2.59,6,_T,0.053
4345,THA,2019,Y10T19,0.84,10,_T,0.053
4346,THA,2019,Y10T19,4.25,4,_T,0.053
4347,TJK,2000,Y10T14,0.47,14,_T,-2.208
4348,TJK,2000,Y15T19,3.06,6,_T,-2.208
4349,TJK,2000,Y10T14,0.77,14,_T,-2.208
4350,TJK,2000,Y15T19,4.6,7,_T,-2.208
4351,TJK,2000,Y10T14,0.63,14,_T,-2.208
4352,TJK,2000,Y15T19,3.84,6,_T,-2.208
4353,TJK,2000,Y10T19,2.06,7,_T,-2.208
4354,TJK,2000,Y10T19,1.64,8,_T,-2.208
4355,TJK,2000,Y10T19,2.49,9,_T,-2.208
4356,TJK,2010,Y10T14,0.3,15,_T,-4.414
4357,TJK,2010,Y15T19,3.44,4,_T,-4.414
4358,TJK,2010,Y10T14,0.46,15,_T,-4.414
4359,TJK,2010,Y15T19,4.08,5,_T,-4.414
4360,TJK,2010,Y10T14,0.38,16,_T,-4.414
4361,TJK,2010,Y15T19,3.76,5,_T,-4.414
4362,TJK,2010,Y10T19,2.06,6,_T,-4.414
4363,TJK,2010,Y10T19,1.87,6,_T,-4.414
4364,TJK,2010,Y10T19,2.26,6,_T,-4.414
4365,TJK,2019,Y10T14,0.32,9,_T,-0.77
4366,TJK,2019,Y15T19,4.06,1,_T,-0.77
4367,TJK,2019,Y10T14,0.42,12,_T,-0.77
4368,TJK,2019,Y15T19,4.3,5,_T,-0.77
4369,TJK,2019,Y10T14,0.37,12,_T,-0.77
4370,TJK,2019,Y15T19,4.18,4,_T,-0.77
4371,TJK,2019,Y10T19,2.14,5,_T,-0.77
4372,TJK,2019,Y10T19,2.05,4,_T,-0.77
4373,TJK,2019,Y10T19,2.22,5,_T,-0.77
4374,TKM,2000,Y10T14,1.26,9,_T,-2.071
4375,TKM,2000,Y15T19,8.45,3,_T,-2.071
4376,TKM,2000,Y10T14,3.38,6,_T,-2.071
4377,TKM,2000,Y15T19,22.89,1,_T,-2.071
4378,TKM,2000,Y10T14,2.33,7,_T,-2.071
4379,TKM,2000,Y15T19,15.73,1,_T,-2.071
4380,TKM,2000,Y10T19,8.47,1,_T,-2.071
4381,TKM,2000,Y10T19,4.56,4,_T,-2.071
4382,TKM,2000,Y10T19,12.31,1,_T,-2.071
4383,TKM,2010,Y10T14,1.0,10,_T,-1.825
4384,TKM,2010,Y15T19,10.28,1,_T,-1.825
4385,TKM,2010,Y10T14,1.99,6,_T,-1.825
4386,TKM,2010,Y15T19,13.13,2,_T,-1.825
4387,TKM,2010,Y10T14,1.5,7,_T,-1.825
4388,TKM,2010,Y15T19,11.72,2,_T,-1.825
4389,TKM,2010,Y10T19,7.06,2,_T,-1.825
4390,TKM,2010,Y10T19,6.05,1,_T,-1.825
4391,TKM,2010,Y10T19,8.04,2,_T,-1.825
4392,TKM,2019,Y10T14,0.57,12,_T,-1.56
4393,TKM,2019,Y15T19,5.86,3,_T,-1.56
4394,TKM,2019,Y10T14,1.21,9,_T,-1.56
4395,TKM,2019,Y15T19,9.69,2,_T,-1.56
4396,TKM,2019,Y10T14,0.89,11,_T,-1.56
4397,TKM,2019,Y15T19,7.8,3,_T,-1.56
4398,TKM,2019,Y10T19,4.24,3,_T,-1.56
4399,TKM,2019,Y10T19,3.13,3,_T,-1.56
4400,TKM,2019,Y10T19,5.32,2,_T,-1.56
4401,TLS,2000,Y10T14,2.34,14,_T,-14.312
4402,TLS,2000,Y15T19,5.25,6,_T,-14.312
4403,TLS,2000,Y10T14,1.44,18,_T,-14.312
4404,TLS,2000,Y15T19,5.92,8,_T,-14.312
4405,TLS,2000,Y10T14,1.88,16,_T,-14.312
4406,TLS,2000,Y15T19,5.59,6,_T,-14.312
4407,TLS,2000,Y10T19,3.53,10,_T,-14.312
4408,TLS,2000,Y10T19,3.64,10,_T,-14.312
4409,TLS,2000,Y10T19,3.44,11,_T,-14.312
4410,TLS,2010,Y10T14,1.52,13,_T,-1.475
4411,TLS,2010,Y15T19,1.74,7,_T,-1.475
4412,TLS,2010,Y10T14,1.33,16,_T,-1.475
4413,TLS,2010,Y15T19,3.35,7,_T,-1.475
4414,TLS,2010,Y10T14,1.42,14,_T,-1.475
4415,TLS,2010,Y15T19,2.56,7,_T,-1.475
4416,TLS,2010,Y10T19,1.96,10,_T,-1.475
4417,TLS,2010,Y10T19,1.63,10,_T,-1.475
4418,TLS,2010,Y10T19,2.28,10,_T,-1.475
4419,TLS,2019,Y10T14,1.13,15,_T,-4.104
4420,TLS,2019,Y15T19,3.03,4,_T,-4.104
4421,TLS,2019,Y10T14,1.22,16,_T,-4.104
4422,TLS,2019,Y15T19,5.86,5,_T,-4.104
4423,TLS,2019,Y10T14,1.17,16,_T,-4.104
4424,TLS,2019,Y15T19,4.47,3,_T,-4.104
4425,TLS,2019,Y10T19,2.8,6,_T,-4.104
4426,TLS,2019,Y10T19,2.07,8,_T,-4.104
4427,TLS,2019,Y10T19,3.51,7,_T,-4.104
4428,TON,2000,Y10T14,1.16,8,_T,-15.636
4429,TON,2000,Y15T19,5.38,1,_T,-15.636
4430,TON,2000,Y10T14,1.07,13,_T,-15.636
4431,TON,2000,Y15T19,6.02,3,_T,-15.636
4432,TON,2000,Y10T14,1.11,9,_T,-15.636
4433,TON,2000,Y15T19,5.72,2,_T,-15.636
4434,TON,2000,Y10T19,3.44,4,_T,-15.636
4435,TON,2000,Y10T19,3.29,3,_T,-15.636
4436,TON,2000,Y10T19,3.57,3,_T,-15.636
4437,TON,2010,Y10T14,0.85,7,_T,-17.974
4438,TON,2010,Y15T19,5.04,1,_T,-17.974
4439,TON,2010,Y10T14,0.97,13,_T,-17.974
4440,TON,2010,Y15T19,8.57,2,_T,-17.974
4441,TON,2010,Y10T14,0.91,8,_T,-17.974
4442,TON,2010,Y15T19,6.85,1,_T,-17.974
4443,TON,2010,Y10T19,3.75,2,_T,-17.974
4444,TON,2010,Y10T19,2.87,2,_T,-17.974
4445,TON,2010,Y10T19,4.57,3,_T,-17.974
4446,TON,2019,Y10T14,0.39,6,_T,-17.923
4447,TON,2019,Y15T19,3.7,2,_T,-17.923
4448,TON,2019,Y10T14,0.29,14,_T,-17.923
4449,TON,2019,Y15T19,6.35,3,_T,-17.923
4450,TON,2019,Y10T14,0.34,10,_T,-17.923
4451,TON,2019,Y15T19,5.07,2,_T,-17.923
4452,TON,2019,Y10T19,2.63,3,_T,-17.923
4453,TON,2019,Y10T19,2.0,2,_T,-17.923
4454,TON,2019,Y10T19,3.2,3,_T,-17.923
4455,TTO,2000,Y10T14,2.98,2,_T,-3.884
4456,TTO,2000,Y15T19,12.09,1,_T,-3.884
4457,TTO,2000,Y10T14,1.61,7,_T,-3.884
4458,TTO,2000,Y15T19,12.62,2,_T,-3.884
4459,TTO,2000,Y10T14,2.28,4,_T,-3.884
4460,TTO,2000,Y15T19,12.36,1,_T,-3.884
4461,TTO,2000,Y10T19,7.57,1,_T,-3.884
4462,TTO,2000,Y10T19,7.76,1,_T,-3.884
4463,TTO,2000,Y10T19,7.37,4,_T,-3.884
4464,TTO,2010,Y10T14,1.5,5,_T,-1.58
4465,TTO,2010,Y15T19,8.66,2,_T,-1.58
4466,TTO,2010,Y10T14,1.42,7,_T,-1.58
4467,TTO,2010,Y15T19,10.22,3,_T,-1.58
4468,TTO,2010,Y10T14,1.46,6,_T,-1.58
4469,TTO,2010,Y15T19,9.45,3,_T,-1.58
4470,TTO,2010,Y10T19,5.72,3,_T,-1.58
4471,TTO,2010,Y10T19,5.32,3,_T,-1.58
4472,TTO,2010,Y10T19,6.1,3,_T,-1.58
4473,TTO,2019,Y10T14,1.67,5,_T,-12.584
4474,TTO,2019,Y15T19,4.96,2,_T,-12.584
4475,TTO,2019,Y10T14,1.14,7,_T,-12.584
4476,TTO,2019,Y15T19,11.52,3,_T,-12.584
4477,TTO,2019,Y10T14,1.4,6,_T,-12.584
4478,TTO,2019,Y15T19,8.28,3,_T,-12.584
4479,TTO,2019,Y10T19,4.71,3,_T,-12.584
4480,TTO,2019,Y10T19,3.25,2,_T,-12.584
4481,TTO,2019,Y10T19,6.12,3,_T,-12.584
4482,TUN,2000,Y10T14,0.76,11,_T,-1.765
4483,TUN,2000,Y15T19,2.61,2,_T,-1.765
4484,TUN,2000,Y10T14,0.73,14,_T,-1.765
4485,TUN,2000,Y15T19,4.08,4,_T,-1.765
4486,TUN,2000,Y10T14,0.74,14,_T,-1.765
4487,TUN,2000,Y15T19,3.35,3,_T,-1.765
4488,TUN,2000,Y10T19,2.03,6,_T,-1.765
4489,TUN,2000,Y10T19,1.68,3,_T,-1.765
4490,TUN,2000,Y10T19,2.36,6,_T,-1.765
4491,TUN,2010,Y10T14,0.53,13,_T,-2.379
4492,TUN,2010,Y15T19,1.89,2,_T,-2.379
4493,TUN,2010,Y10T14,0.51,15,_T,-2.379
4494,TUN,2010,Y15T19,3.07,4,_T,-2.379
4495,TUN,2010,Y10T14,0.52,16,_T,-2.379
4496,TUN,2010,Y15T19,2.5,4,_T,-2.379
4497,TUN,2010,Y10T19,1.58,5,_T,-2.379
4498,TUN,2010,Y10T19,1.25,4,_T,-2.379
4499,TUN,2010,Y10T19,1.87,6,_T,-2.379
4500,TUN,2019,Y10T14,0.52,12,_T,-1.626
4501,TUN,2019,Y15T19,1.67,3,_T,-1.626
4502,TUN,2019,Y10T14,0.53,16,_T,-1.626
4503,TUN,2019,Y15T19,3.42,4,_T,-1.626
4504,TUN,2019,Y10T14,0.53,16,_T,-1.626
4505,TUN,2019,Y15T19,2.58,4,_T,-1.626
4506,TUN,2019,Y10T19,1.53,5,_T,-1.626
4507,TUN,2019,Y10T19,1.08,6,_T,-1.626
4508,TUN,2019,Y10T19,1.94,6,_T,-1.626
4509,TUR,2000,Y10T14,0.37,16,_T,-1.211
4510,TUR,2000,Y15T19,2.38,3,_T,-1.211
4511,TUR,2000,Y10T14,2.46,7,_T,-1.211
4512,TUR,2000,Y15T19,6.05,3,_T,-1.211
4513,TUR,2000,Y10T14,1.43,7,_T,-1.211
4514,TUR,2000,Y15T19,4.23,3,_T,-1.211
4515,TUR,2000,Y10T19,2.83,4,_T,-1.211
4516,TUR,2000,Y10T19,1.38,6,_T,-1.211
4517,TUR,2000,Y10T19,4.25,4,_T,-1.211
4518,TUR,2010,Y10T14,1.31,6,_T,0.952
4519,TUR,2010,Y15T19,2.53,1,_T,0.952
4520,TUR,2010,Y10T14,1.21,10,_T,0.952
4521,TUR,2010,Y15T19,3.38,3,_T,0.952
4522,TUR,2010,Y10T14,1.26,8,_T,0.952
4523,TUR,2010,Y15T19,2.96,3,_T,0.952
4524,TUR,2010,Y10T19,2.09,4,_T,0.952
4525,TUR,2010,Y10T19,1.91,3,_T,0.952
4526,TUR,2010,Y10T19,2.27,4,_T,0.952
4527,TUR,2019,Y10T14,0.69,7,_T,-2.613
4528,TUR,2019,Y15T19,2.65,1,_T,-2.613
4529,TUR,2019,Y10T14,0.53,13,_T,-2.613
4530,TUR,2019,Y15T19,2.62,3,_T,-2.613
4531,TUR,2019,Y10T14,0.61,10,_T,-2.613
4532,TUR,2019,Y15T19,2.63,3,_T,-2.613
4533,TUR,2019,Y10T19,1.63,4,_T,-2.613
4534,TUR,2019,Y10T19,1.67,2,_T,-2.613
4535,TUR,2019,Y10T19,1.58,4,_T,-2.613
4536,TZA,2000,Y10T14,0.93,16,_T,-0.364
4537,TZA,2000,Y15T19,1.38,11,_T,-0.364
4538,TZA,2000,Y10T14,3.18,9,_T,-0.364
4539,TZA,2000,Y15T19,4.82,8,_T,-0.364
4540,TZA,2000,Y10T14,2.06,11,_T,-0.364
4541,TZA,2000,Y15T19,3.11,9,_T,-0.364
4542,TZA,2000,Y10T19,2.54,10,_T,-0.364
4543,TZA,2000,Y10T19,1.13,16,_T,-0.364
4544,TZA,2000,Y10T19,3.94,9,_T,-0.364
4545,TZA,2010,Y10T14,0.33,18,_T,-2.7
4546,TZA,2010,Y15T19,1.45,10,_T,-2.7
4547,TZA,2010,Y10T14,1.07,10,_T,-2.7
4548,TZA,2010,Y15T19,3.9,8,_T,-2.7
4549,TZA,2010,Y10T14,0.7,14,_T,-2.7
4550,TZA,2010,Y15T19,2.68,9,_T,-2.7
4551,TZA,2010,Y10T19,1.63,10,_T,-2.7
4552,TZA,2010,Y10T19,0.85,12,_T,-2.7
4553,TZA,2010,Y10T19,2.39,8,_T,-2.7
4554,TZA,2019,Y10T14,0.19,17,_T,-1.082
4555,TZA,2019,Y15T19,1.31,10,_T,-1.082
4556,TZA,2019,Y10T14,1.24,10,_T,-1.082
4557,TZA,2019,Y15T19,3.73,8,_T,-1.082
4558,TZA,2019,Y10T14,0.72,12,_T,-1.082
4559,TZA,2019,Y15T19,2.53,9,_T,-1.082
4560,TZA,2019,Y10T19,1.54,9,_T,-1.082
4561,TZA,2019,Y10T19,0.7,11,_T,-1.082
4562,TZA,2019,Y10T19,2.37,8,_T,-1.082
4563,UGA,2000,Y10T14,0.84,18,_T,-2.197
4564,UGA,2000,Y15T19,4.26,11,_T,-2.197
4565,UGA,2000,Y10T14,3.7,9,_T,-2.197
4566,UGA,2000,Y15T19,13.97,5,_T,-2.197
4567,UGA,2000,Y10T14,2.26,11,_T,-2.197
4568,UGA,2000,Y15T19,9.07,9,_T,-2.197
4569,UGA,2000,Y10T19,5.32,11,_T,-2.197
4570,UGA,2000,Y10T19,2.38,10,_T,-2.197
4571,UGA,2000,Y10T19,8.3,9,_T,-2.197
4572,UGA,2010,Y10T14,0.72,17,_T,-5.191
4573,UGA,2010,Y15T19,2.17,11,_T,-5.191
4574,UGA,2010,Y10T14,2.72,9,_T,-5.191
4575,UGA,2010,Y15T19,5.88,7,_T,-5.191
4576,UGA,2010,Y10T14,1.71,12,_T,-5.191
4577,UGA,2010,Y15T19,3.99,10,_T,-5.191
4578,UGA,2010,Y10T19,2.74,11,_T,-5.191
4579,UGA,2010,Y10T19,1.38,13,_T,-5.191
4580,UGA,2010,Y10T19,4.15,8,_T,-5.191
4581,UGA,2019,Y10T14,0.8,16,_T,2.498
4582,UGA,2019,Y15T19,1.12,10,_T,2.498
4583,UGA,2019,Y10T14,2.69,8,_T,2.498
4584,UGA,2019,Y15T19,4.21,7,_T,2.498
4585,UGA,2019,Y10T14,1.75,11,_T,2.498
4586,UGA,2019,Y15T19,2.67,10,_T,2.498
4587,UGA,2019,Y10T19,2.17,10,_T,2.498
4588,UGA,2019,Y10T19,0.95,14,_T,2.498
4589,UGA,2019,Y10T19,3.38,8,_T,2.498
4590,UKR,2000,Y10T14,1.12,6,_T,-1.589
4591,UKR,2000,Y15T19,5.24,2,_T,-1.589
4592,UKR,2000,Y10T14,4.4,2,_T,-1.589
4593,UKR,2000,Y15T19,25.19,1,_T,-1.589
4594,UKR,2000,Y10T14,2.8,5,_T,-1.589
4595,UKR,2000,Y15T19,15.43,1,_T,-1.589
4596,UKR,2000,Y10T19,9.41,2,_T,-1.589
4597,UKR,2000,Y10T19,3.28,4,_T,-1.589
4598,UKR,2000,Y10T19,15.25,2,_T,-1.589
4599,UKR,2010,Y10T14,0.88,7,_T,0.183
4600,UKR,2010,Y15T19,4.58,2,_T,0.183
4601,UKR,2010,Y10T14,2.96,3,_T,0.183
4602,UKR,2010,Y15T19,17.25,2,_T,0.183
4603,UKR,2010,Y10T14,1.95,4,_T,0.183
4604,UKR,2010,Y15T19,11.08,2,_T,0.183
4605,UKR,2010,Y10T19,7.09,2,_T,0.183
4606,UKR,2010,Y10T19,2.97,2,_T,0.183
4607,UKR,2010,Y10T19,11.01,2,_T,0.183
4608,UKR,2019,Y10T14,0.73,7,_T,-0.177
4609,UKR,2019,Y15T19,3.58,3,_T,-0.177
4610,UKR,2019,Y10T14,2.16,4,_T,-0.177
4611,UKR,2019,Y15T19,14.87,1,_T,-0.177
4612,UKR,2019,Y10T14,1.47,4,_T,-0.177
4613,UKR,2019,Y15T19,9.39,2,_T,-0.177
4614,UKR,2019,Y10T19,5.09,2,_T,-0.177
4615,UKR,2019,Y10T19,2.03,2,_T,-0.177
4616,UKR,2019,Y10T19,7.97,1,_T,-0.177
4617,URY,2000,Y10T14,1.15,3,_T,-3.358
4618,URY,2000,Y15T19,5.4,1,_T,-3.358
4619,URY,2000,Y10T14,1.37,5,_T,-3.358
4620,URY,2000,Y15T19,8.26,4,_T,-3.358
4621,URY,2000,Y10T14,1.26,4,_T,-3.358
4622,URY,2000,Y15T19,6.86,3,_T,-3.358
4623,URY,2000,Y10T19,4.0,3,_T,-3.358
4624,URY,2000,Y10T19,3.23,2,_T,-3.358
4625,URY,2000,Y10T19,4.74,4,_T,-3.358
4626,URY,2010,Y10T14,2.24,3,_T,-2.293
4627,URY,2010,Y15T19,3.59,2,_T,-2.293
4628,URY,2010,Y10T14,0.77,8,_T,-2.293
4629,URY,2010,Y15T19,17.71,2,_T,-2.293
4630,URY,2010,Y10T14,1.49,5,_T,-2.293
4631,URY,2010,Y15T19,10.79,2,_T,-2.293
4632,URY,2010,Y10T19,6.2,2,_T,-2.293
4633,URY,2010,Y10T19,2.92,2,_T,-2.293
4634,URY,2010,Y10T19,9.36,2,_T,-2.293
4635,URY,2019,Y10T14,1.07,4,_T,-0.846
4636,URY,2019,Y15T19,6.22,2,_T,-0.846
4637,URY,2019,Y10T14,2.06,3,_T,-0.846
4638,URY,2019,Y15T19,17.97,3,_T,-0.846
4639,URY,2019,Y10T14,1.57,2,_T,-0.846
4640,URY,2019,Y15T19,12.21,3,_T,-0.846
4641,URY,2019,Y10T19,7.04,3,_T,-0.846
4642,URY,2019,Y10T19,3.72,2,_T,-0.846
4643,URY,2019,Y10T19,10.22,3,_T,-0.846
4644,USA,2000,Y10T14,0.62,6,_T,5.252
4645,USA,2000,Y15T19,2.8,3,_T,5.252
4646,USA,2000,Y10T14,2.32,2,_T,5.252
4647,USA,2000,Y15T19,13.5,3,_T,5.252
4648,USA,2000,Y10T14,1.49,2,_T,5.252
4649,USA,2000,Y15T19,8.29,3,_T,5.252
4650,USA,2000,Y10T19,4.82,3,_T,5.252
4651,USA,2000,Y10T19,1.69,3,_T,5.252
4652,USA,2000,Y10T19,7.81,3,_T,5.252
4653,USA,2010,Y10T14,0.88,2,_T,3.318
4654,USA,2010,Y15T19,3.22,2,_T,3.318
4655,USA,2010,Y10T14,1.77,2,_T,3.318
4656,USA,2010,Y15T19,11.66,3,_T,3.318
4657,USA,2010,Y10T14,1.34,2,_T,3.318
4658,USA,2010,Y15T19,7.55,3,_T,3.318
4659,USA,2010,Y10T19,4.54,3,_T,3.318
4660,USA,2010,Y10T19,2.08,2,_T,3.318
4661,USA,2010,Y10T19,6.87,3,_T,3.318
4662,USA,2019,Y10T14,1.83,2,_T,3.472
4663,USA,2019,Y15T19,4.73,2,_T,3.472
4664,USA,2019,Y10T14,3.08,1,_T,3.472
