,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
417,BRA,2012,DM_LIFE_EXP,73.5517
418,BRA,2012,DM_POP_URBN,84.923
419,BRB,2012,DM_NET_MG_RATE,-0.232
420,BRB,2012,DM_FRATE_TOT,1.6454
421,BRB,2012,DM_POP_ADLCNT_PROP,13.4660885779198
422,BRB,2012,DM_POP_U5,17.3075
423,BRB,2012,DM_DPR_OLD,17.794
424,BRB,2012,DM_POP_TOT,276.1975
425,BRB,2012,DM_DPR_CHD,28.873
426,BRB,2012,DM_BRTS,3.205
427,BRB,2012,DM_POP_URBN,31.553
428,BRB,2012,DM_POP_15TO24,37.1805
429,BRB,2012,DM_POP_ADLCNT,37.193
430,BRB,2012,DM_DPR_TOT,46.667
431,BRB,2012,DM_POP_U18,65.1405
432,BRB,2012,DM_LIFE_EXP,76.0987
433,BRN,2012,DM_NET_MG_RATE,-0.841
434,BRN,2012,DM_FRATE_TOT,1.9729
435,BRN,2012,DM_POP_U18,123.398
436,BRN,2012,DM_POP_ADLCNT_PROP,17.3116365085064
437,BRN,2012,DM_POP_U5,33.65
438,BRN,2012,DM_DPR_CHD,35.31
439,BRN,2012,DM_DPR_TOT,40.363
440,BRN,2012,DM_POP_TOT,406.634
441,BRN,2012,DM_DPR_OLD,5.053
442,BRN,2012,DM_BRTS,7.052
443,BRN,2012,DM_POP_ADLCNT,70.395
444,BRN,2012,DM_POP_15TO24,73.322
445,BRN,2012,DM_LIFE_EXP,74.8274
446,BRN,2012,DM_POP_URBN,75.656
447,BTN,2012,DM_NET_MG_RATE,-1.005
448,BTN,2012,DM_BRTS,13.378
449,BTN,2012,DM_POP_ADLCNT,149.7695
450,BTN,2012,DM_POP_15TO24,160.1515
451,BTN,2012,DM_FRATE_TOT,2.1377
452,BTN,2012,DM_POP_ADLCNT_PROP,20.7682776915338
453,BTN,2012,DM_POP_U18,251.401
454,BTN,2012,DM_POP_URBN,36.371
455,BTN,2012,DM_DPR_CHD,43.078
456,BTN,2012,DM_DPR_TOT,51.149
457,BTN,2012,DM_POP_U5,64.904
458,BTN,2012,DM_LIFE_EXP,69.3261
459,BTN,2012,DM_POP_TOT,721.1455
460,BTN,2012,DM_DPR_OLD,8.072
461,BWA,2012,DM_NET_MG_RATE,0.224
462,BWA,2012,DM_FRATE_TOT,2.9809
463,BWA,2012,DM_POP_ADLCNT_PROP,20.6915152920658
464,BWA,2012,DM_POP_TOT,2175.4255
465,BWA,2012,DM_POP_U5,276.659
466,BWA,2012,DM_POP_15TO24,445.956
467,BWA,2012,DM_POP_ADLCNT,450.1285
468,BWA,2012,DM_DPR_OLD,5.055
469,BWA,2012,DM_DPR_CHD,55.511
470,BWA,2012,DM_BRTS,59.622
471,BWA,2012,DM_DPR_TOT,60.566
472,BWA,2012,DM_LIFE_EXP,60.8004
473,BWA,2012,DM_POP_URBN,64.768
474,BWA,2012,DM_POP_U18,884.84
475,CAF,2012,DM_NET_MG_RATE,-23.196
476,CAF,2012,DM_POP_ADLCNT,1181.876
477,CAF,2012,DM_BRTS,207.714
478,CAF,2012,DM_POP_ADLCNT_PROP,24.7601164434164
479,CAF,2012,DM_POP_U18,2577.418
480,CAF,2012,DM_POP_URBN,39.388
481,CAF,2012,DM_DPR_OLD,4.018
482,CAF,2012,DM_POP_TOT,4773.3055
483,CAF,2012,DM_LIFE_EXP,50.6861
484,CAF,2012,DM_FRATE_TOT,6.0056
485,CAF,2012,DM_POP_U5,870.338
486,CAF,2012,DM_DPR_CHD,91.826
487,CAF,2012,DM_DPR_TOT,95.844
488,CAF,2012,DM_POP_15TO24,981.079
489,CAN,2012,DM_FRATE_TOT,1.6164
490,CAN,2012,DM_POP_ADLCNT_PROP,11.8050035831874
491,CAN,2012,DM_POP_U5,1914.865
492,CAN,2012,DM_DPR_OLD,21.482
493,CAN,2012,DM_DPR_CHD,23.702
494,CAN,2012,DM_POP_TOT,34691.8785
495,CAN,2012,DM_BRTS,378.113
496,CAN,2012,DM_POP_ADLCNT,4095.3775
497,CAN,2012,DM_DPR_TOT,45.184
498,CAN,2012,DM_POP_15TO24,4583.668
499,CAN,2012,DM_POP_U18,6942.589
500,CAN,2012,DM_NET_MG_RATE,7.096
501,CAN,2012,DM_POP_URBN,81.137
502,CAN,2012,DM_LIFE_EXP,81.7221
503,CHE,2012,DM_FRATE_TOT,1.523
504,CHE,2012,DM_POP_ADLCNT_PROP,10.6779074051701
505,CHE,2012,DM_POP_U18,1459.6095
506,CHE,2012,DM_DPR_CHD,22.111
507,CHE,2012,DM_DPR_OLD,25.481
508,CHE,2012,DM_POP_U5,401.3695
509,CHE,2012,DM_DPR_TOT,47.592
510,CHE,2012,DM_POP_URBN,73.653
511,CHE,2012,DM_POP_TOT,7995.738
512,CHE,2012,DM_NET_MG_RATE,8.472
513,CHE,2012,DM_BRTS,81.213
514,CHE,2012,DM_LIFE_EXP,82.6158
515,CHE,2012,DM_POP_ADLCNT,853.7775
516,CHE,2012,DM_POP_15TO24,940.187
517,CHI,2012,DM_POP_URBN,31.059
518,CHL,2012,DM_NET_MG_RATE,1.785
519,CHL,2012,DM_FRATE_TOT,1.798
520,CHL,2012,DM_POP_U5,1203.192
521,CHL,2012,DM_DPR_OLD,14.812
522,CHL,2012,DM_POP_ADLCNT_PROP,15.1236283768249
523,CHL,2012,DM_POP_TOT,17341.771
